Price,Close,High,Low,Open,Volume
Ticker,VALE3.SA,VALE3.SA,VALE3.SA,VALE3.SA,VALE3.SA
Date,,,,,
2020-06-26,43.70299530029297,44.74803422312983,43.38084100779621,43.92300522989368,21655500
2020-06-29,43.71084976196289,43.93085667083195,43.09011255780308,43.561556790342316,15453400
2020-06-30,43.938716888427734,44.425879371334325,43.22369137030893,43.5615608676214,27462900
2020-07-01,42.85438537597656,44.064429226463126,42.469370333596665,44.064429226463126,28999400
2020-07-02,43.60084915161133,43.79728476087772,43.019398429340214,43.09797147409896,24148500
2020-07-03,43.42012023925781,43.765848785977326,43.160826826587325,43.372977617337256,7831800
2020-07-06,44.44944763183594,44.58302539938046,43.67942043426036,44.07229163694399,23609900
2020-07-07,44.29229736328125,44.771600697278515,44.08014655983807,44.583024203575235,13598400
2020-07-08,45.038753509521484,45.35305166415178,43.836568613193876,44.70874314479208,32634600
2020-07-09,44.331581115722656,45.32161813665667,44.048716392824936,45.19589948291241,19741600
2020-07-10,44.76374816894531,45.02304161784745,44.12729570776259,44.410163468288246,14728100
2020-07-13,45.29804992675781,46.531665237751646,45.29804992675781,45.36090775924848,28780200
2020-07-14,48.48030471801758,48.69245551711853,45.49448431829425,45.51019652797349,52234500
2020-07-15,48.551021575927734,49.44676739472181,47.45098106318843,48.951748864252195,29833100
2020-07-16,47.23883056640625,48.47244585068359,47.02667976627731,48.166006805175996,22788400
2020-07-17,47.96171951293945,48.12672470685139,47.395983993961885,47.537417873706275,18896400
2020-07-20,47.77313995361328,48.315304157811866,47.41955525465106,48.02457729568207,16491500
2020-07-21,46.9088249206543,47.52170307323004,46.57095542696008,47.4902726558237,29043600
2020-07-22,46.54738235473633,47.340980881374065,46.20165377106212,47.08954354635798,19644700
2020-07-23,46.240936279296875,47.27025984087316,46.075931104520514,47.065968147917076,17291900
2020-07-24,46.04450225830078,46.24093785325491,45.431624161202066,46.02093094606447,22544100
2020-07-27,48.221012115478516,48.42530682591407,46.34308818635903,46.43737643874571,35124800
2020-07-28,47.41169738769531,48.056005927481436,47.30169392929809,47.69456513635643,21707500
2020-07-29,49.462486267089844,49.462486267089844,47.812425375705594,48.095293128364005,29486600
2020-07-30,48.14243698120117,49.006752418187304,47.655277534756415,48.951750690235606,32210700
2020-07-31,47.70241928100586,48.88103285373789,47.53741410019201,48.0088583303371,26318800
2020-08-03,47.34883499145508,49.24247402701695,47.34883499145508,48.60602461092674,35910500
2020-08-04,47.69456100463867,47.804564453506444,46.641666141038456,47.348832454060904,182535800
