Price,Close,High,Low,Open,Volume
Ticker,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA
Date,,,,,
2020-06-29,8.573546409606934,8.573546409606934,8.284595116973257,8.351885216419726,59809600
2020-06-30,8.530006408691406,8.628962403014853,8.347927741523938,8.446883735847385,65010600
2020-07-01,8.593339920043945,8.807085273335106,8.518133892752143,8.609173244720836,78983900
2020-07-02,8.731878280639648,8.791251736798197,8.652713924086402,8.747711604934972,56345900
2020-07-03,8.700210571289062,8.779375666295005,8.628962136778574,8.68833633552018,24060000
2020-07-06,8.909997940063477,9.048536484986077,8.830832841543609,8.86249872995669,58070900
2020-07-07,8.79916763305664,8.894165305636507,8.763543411467392,8.842708516104475,46591300
2020-07-08,8.965414047241211,9.008954931738364,8.866458040638163,8.886249694943421,49136300
2020-07-09,8.763543128967285,9.028745239485799,8.731877239128107,9.016871002655085,57151500
2020-07-10,8.909997940063477,8.965413056042783,8.731876845880942,8.783334386411155,57428300
2020-07-13,8.771461486816406,8.96541519396924,8.771461486816406,8.949582623474374,55425500
2020-07-14,9.064369201660156,9.088118429619273,8.65271264547995,8.759584548783153,89380500
2020-07-15,9.238533020019531,9.27415724350086,9.044579333829205,9.18311789681499,58390600
2020-07-16,8.993120193481445,9.21478215698162,8.913955853637923,9.16728294909607,69698700
2020-07-17,9.001036643981934,9.115825953292537,8.9377048715948,9.036660860321481,49927600
2020-07-20,9.001036643981934,9.068326746515048,8.913955645693195,8.98520407837229,48679800
2020-07-21,9.250407218933105,9.341446557805634,9.159367125086211,9.16332545568602,101769600
2020-07-22,9.12374210357666,9.266238972760796,9.107909537541923,9.222698094960244,43085500
2020-07-23,8.933924674987793,9.195173633871713,8.922050202759008,9.167465525352105,64072100
2020-07-24,8.997259140014648,9.127883640215423,8.874551459217425,8.922051620649276,43380300
2020-07-27,9.183300971984863,9.2030922662606,8.88642702791194,9.052676466792358,56539600
2020-07-28,9.024967193603516,9.230799966805879,9.024967193603516,9.119967515842642,48353000
2020-07-29,9.17142391204834,9.203090429563394,9.072465950440131,9.11600769514433,44011500
2020-07-30,9.032882690429688,9.07246602640226,8.906216619308921,9.07246602640226,57859000
2020-07-31,8.787469863891602,9.159551364811827,8.771636223006714,9.072468604913604,75397300
2020-08-03,8.62913703918457,8.926011030280227,8.59747051033395,8.922053374789801,63598500
2020-08-04,8.621220588684082,8.728094646919546,8.41142937253749,8.494553723941692,63011900
2020-08-05,9.175383567810059,9.214966908829567,8.799342960608886,8.799342960608886,137214700
2020-08-06,9.191216468811035,9.313924901705247,9.108092132001506,9.214966926461845,56375100
2020-08-07,9.02100944519043,9.068508850827035,8.92600912393834,9.048717557643355,56040200
2020-08-10,9.282258987426758,9.282258987426758,8.961634583058249,9.064550974646838,52390100
2020-08-11,9.1358003616333,9.452465584484417,9.127883542314661,9.385174130254873,66342300
2020-08-12,9.294133186340332,9.373299871364548,9.135800571281363,9.246633779317373,67008500
2020-08-13,9.040800094604492,9.333715591804012,8.98934152800804,9.282257780196947,44588200
2020-08-14,8.973509788513184,9.096217474119976,8.918093560495178,9.013093132092965,38422000
2020-08-17,8.945801734924316,9.040801307163735,8.767677065106977,8.977468259004123,52064300
2020-08-18,9.11205005645752,9.199132798238974,9.013092086482931,9.076425126867516,49361300
2020-08-19,9.060591697692871,9.23079953076267,9.005175474828997,9.084342154625457,51982100
2020-08-20,8.997259140014648,9.05267612085005,8.84684334629445,8.914134801245725,55251700
2020-08-21,8.929966926574707,8.957675037144226,8.846842594866153,8.92205086283298,38668300
2020-08-24,9.092259407043457,9.155592457162989,9.024967946917767,9.048718406954725,51841900
2020-08-25,9.052678108215332,9.16351058423866,8.981428227920553,9.139760875803606,37981400
2020-08-26,8.795385360717773,9.064551198442715,8.724136246310733,9.017051788838021,69925300
2020-08-27,8.767678260803223,8.894344374396598,8.724137256123994,8.834969728023403,35489800
2020-08-28,8.922050476074219,8.922050476074219,8.73205060971061,8.80725887441726,31071000
2020-08-31,8.66476058959961,8.878510191320553,8.66476058959961,8.834968438009366,48539700
2020-09-01,9.052678108215332,9.06059417436727,8.755804110313498,8.78747063989011,66299700
2020-09-02,9.024967193603516,9.143717218907701,8.914134742640279,9.07642576439883,53618000
2020-09-03,9.056633949279785,9.15163427396571,8.933926266128877,8.949759905239686,87642400
2020-09-04,9.072466850280762,9.11600859930359,8.937883948746025,9.104133370936617,52351100
2020-09-08,8.811217308044434,8.906216863994992,8.672676005828862,8.906216863994992,74490200
2020-09-09,8.997259140014648,9.013092778821749,8.9022595721404,8.9022595721404,42143500
2020-09-10,8.7558012008667,8.937883496681064,8.751842791611253,8.937883496681064,58350000
2020-09-11,8.660801887512207,8.811218436608351,8.609344071235812,8.755802210620011,71013700
2020-09-14,8.581637382507324,8.700386673616322,8.4826793882533,8.684553787130259,46453300
2020-09-15,8.577676773071289,8.739967781642022,8.530176615811602,8.700384443090515,58546700
2020-09-16,8.601428031921387,8.704344428797667,8.549970210978007,8.648928197783333,50379500
2020-09-17,8.767678260803223,8.775595081650206,8.494553981499013,8.514346033616473,60432200
2020-09-18,8.5697603225708,8.767676268842594,8.530176982318558,8.704343226434775,64243500
2020-09-21,8.272889137268066,8.494554858953684,8.237264194766311,8.427264139772225,73300000
2020-09-22,8.233304023742676,8.451012043041965,8.213512728801607,8.296637073541502,47207700
2020-09-23,8.00767993927002,8.29663707334398,7.995805464301465,8.23330402354666,57106300
2020-09-24,8.074972152709961,8.197679853771184,7.94038922058233,8.011639097001614,76310000
2020-09-25,7.9680962562561035,8.019554828901112,7.865180620945034,7.976013075892178,40150400
2020-09-28,7.770181179046631,8.138305029109102,7.77018117904663,8.047263857907938,48797400
2020-09-29,7.643514633178711,7.861222655541488,7.619764927917332,7.770180734558754,52878100
2020-09-30,7.762265205383301,7.932473073985214,7.691015329690447,7.718723446906652,69505000
2020-10-01,7.857263565063477,7.940387903774523,7.572264106649712,7.774138471362978,77537300
2020-10-02,7.52872371673584,7.813722443130342,7.52872371673584,7.809764033112285,85306000
2020-10-05,7.928514003753662,7.979971823587958,7.615806409793728,7.663306574631891,73288500
2020-10-06,7.888929843902588,8.19372058640413,7.888929843902588,8.102678676118737,77064600
2020-10-07,7.83351469039917,7.936430333501109,7.74247276767125,7.916639037902167,53521000
