Date,Close,High,Low,Open,Volume,Retorno_Pct,SMA_20,SMA_50,RSI,MACD,MACD_Signal,MACD_Histogram,Volume_Delta,BB_Upper,BB_Middle,BB_Lower,Stoch_K,Stoch_D,ATR
2020-09-03 21:00:00-03:00,9.072466850280762,9.11600859930359,8.937883948746025,9.104133370936616,52351100,0.0017482103273300797,9.013686513900756,8.9592746925354,53.70366858889275,-0.0037263291727693826,-0.012802759106235198,0.009076429933465816,-52351100,9.319685633706033,9.013686513900756,8.70768739409548,72.02795267820677,68.29837666775934,0.23071346038385165
2020-09-07 21:00:00-03:00,8.811217308044434,8.906216863994992,8.672676005828862,8.906216863994992,74490200,-0.02879586627844699,8.99013442993164,8.96402811050415,41.66666666666665,-0.016848077261194305,-0.013611831975206105,-0.0032362452859882006,-74490200,9.28124375425972,8.99013442993164,8.69902510560356,25.873965162872754,55.710910210658824,0.2411748733222261
2020-09-08 21:00:00-03:00,8.997259140014648,9.013092778821749,8.9022595721404,8.9022595721404,42143500,0.02111420311928547,8.983207368850708,8.973373165130615,48.36736409779339,-0.012344142199532726,-0.013358291704136922,0.0010141495046041959,42143500,9.266202458340166,8.983207368850708,8.700212279361251,66.6663767396471,54.85609819357554,0.23947854581105762
2020-09-09 21:00:00-03:00,8.7558012008667,8.937883496681064,8.751842791611253,8.937883496681064,58350000,-0.026836832794343235,8.956290769577027,8.976622390747071,44.2990666831789,-0.027634233643137662,-0.016213500956402054,-0.011420732686735609,-58350000,9.21623334750058,8.956290769577027,8.696348191653474,18.253756841236,36.93136624791862,0.24174054559712715
2020-09-10 21:00:00-03:00,8.660801887512207,8.811218436608351,8.609344071235812,8.755802210620011,71013700,-0.010849870979835474,8.937290859222411,8.975200862884522,43.72696285785915,-0.04676330971997622,-0.022323498428202124,-0.024439811291774097,-71013700,9.22526384942918,8.937290859222411,8.649317869015643,9.28562355699948,31.401919045960863,0.2454161041845589
2020-09-13 21:00:00-03:00,8.581637382507324,8.700386673616322,8.4826793882533,8.684553787130259,46453300,-0.009140551421575438,8.91769723892212,8.972829399108887,37.619990547810815,-0.06744334000114449,-0.03134750894633027,-0.036095831054814224,-46453300,9.245820928758773,8.91769723892212,8.589573549085467,14.534879546875459,14.02475331503698,0.24485051523989743
2020-09-14 21:00:00-03:00,8.577676773071289,8.739967781642022,8.530176615811602,8.700384443090515,58546700,-0.00046152141596056406,8.899290990829467,8.966182975769042,38.28120037023948,-0.08318447484506741,-0.041714940915245816,-0.0414695339298216,-58546700,9.260417224868133,8.899290990829467,8.5381647567908,14.200865685706152,12.67378959652703,0.2468297159193484
2020-09-15 21:00:00-03:00,8.601428031921387,8.704344428797667,8.549970210978007,8.648928197783333,50379500,0.002768961745523324,8.873759889602661,8.962228183746339,44.59163132071959,-0.09269263189076149,-0.05191050962727002,-0.04078212226349147,-50379500,9.243646621913342,8.873759889602661,8.50387315729198,17.75136802261689,15.4957044183995,0.23354109203989676
2020-09-16 21:00:00-03:00,8.767678260803223,8.775595081650206,8.494553981499013,8.514346033616473,60432200,0.019328212508998854,8.85911421775818,8.958273468017579,50.0,-0.08596252910630042,-0.05872092983079265,-0.027241599275507775,60432200,9.220961582610865,8.85911421775818,8.497266852905494,42.603601324536235,24.85194501095309,0.24145780503122452
2020-09-17 21:00:00-03:00,8.5697603225708,8.767676268842594,8.530176982318558,8.704343226434775,64243500,-0.022573585885015124,8.837739276885987,8.954397811889649,41.082215320021305,-0.09534109375775301,-0.06604497664627108,-0.02929611711148193,-64243500,9.21538798403688,8.837739276885987,8.460090569735094,13.017459947954857,24.457476431702663,0.24485076303987136
